travelCode,userCode,name,place,days,price,total,date,year,month,day
47834,462,Hotel BP,Brasilia (DF),4,247.62,990.48,2022-12-15,2022,12,15
47841,464,Hotel A,Florianopolis (SC),3,313.02,939.06,2019-10-17,2019,10,17
47842,464,Hotel BD,Natal (RN),4,242.88,971.52,2019-10-24,2019,10,24
47857,464,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-02-06,2020,2,6
47864,464,Hotel BD,Natal (RN),4,242.88,971.52,2020-03-26,2020,3,26
47865,464,Hotel BD,Natal (RN),2,242.88,485.76,2020-04-02,2020,4,2
47866,464,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-04-09,2020,4,9
47869,464,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-04-30,2020,4,30
47870,464,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-05-07,2020,5,7
47871,464,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-05-14,2020,5,14
47874,464,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-06-04,2020,6,4
47878,464,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-07-02,2020,7,2
47879,464,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-07-09,2020,7,9
47880,464,Hotel AU,Recife (PE),1,312.83,312.83,2020-07-16,2020,7,16
47882,464,Hotel AU,Recife (PE),3,312.83,938.49,2020-07-30,2020,7,30
47883,464,Hotel BD,Natal (RN),1,242.88,242.88,2020-08-06,2020,8,6
47884,464,Hotel AU,Recife (PE),3,312.83,938.49,2020-08-13,2020,8,13
47890,465,Hotel K,Salvador (BH),1,263.41,263.41,2019-10-10,2019,10,10
47892,465,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2019-10-24,2019,10,24
47895,465,Hotel A,Florianopolis (SC),3,313.02,939.06,2019-11-14,2019,11,14
47898,465,Hotel AU,Recife (PE),2,312.83,625.66,2019-12-05,2019,12,5
47899,465,Hotel BP,Brasilia (DF),2,247.62,495.24,2019-12-12,2019,12,12
47905,465,Hotel K,Salvador (BH),2,263.41,526.82,2020-01-23,2020,1,23
47908,465,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-02-13,2020,2,13
47910,465,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-02-27,2020,2,27
47912,465,Hotel BD,Natal (RN),1,242.88,242.88,2020-03-12,2020,3,12
47914,465,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-03-26,2020,3,26
47916,465,Hotel AU,Recife (PE),3,312.83,938.49,2020-04-09,2020,4,9
47924,465,Hotel BD,Natal (RN),1,242.88,242.88,2020-06-04,2020,6,4
47925,465,Hotel BD,Natal (RN),4,242.88,971.52,2020-06-11,2020,6,11
47926,465,Hotel AU,Recife (PE),3,312.83,938.49,2020-06-18,2020,6,18
47927,465,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-06-25,2020,6,25
47933,465,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-08-06,2020,8,6
47934,465,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-08-13,2020,8,13
47935,465,Hotel AU,Recife (PE),4,312.83,1251.32,2020-08-20,2020,8,20
47937,465,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-09-03,2020,9,3
47939,465,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-09-17,2020,9,17
47940,465,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-09-24,2020,9,24
47944,465,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-10-22,2020,10,22
47945,465,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-10-29,2020,10,29
47947,465,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-11-12,2020,11,12
47952,465,Hotel BD,Natal (RN),4,242.88,971.52,2020-12-17,2020,12,17
47962,465,Hotel BP,Brasilia (DF),1,247.62,247.62,2021-02-25,2021,2,25
47963,465,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-03-04,2021,3,4
47972,466,Hotel BD,Natal (RN),1,242.88,242.88,2019-10-31,2019,10,31
47975,466,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2019-11-21,2019,11,21
47978,466,Hotel K,Salvador (BH),3,263.41,790.23,2019-12-12,2019,12,12
47979,466,Hotel AU,Recife (PE),1,312.83,312.83,2019-12-19,2019,12,19
47982,466,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-01-09,2020,1,9
47983,466,Hotel K,Salvador (BH),1,263.41,263.41,2020-01-16,2020,1,16
47986,466,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-02-06,2020,2,6
47987,466,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-02-13,2020,2,13
47988,466,Hotel K,Salvador (BH),3,263.41,790.23,2020-02-20,2020,2,20
47989,466,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-02-27,2020,2,27
47996,466,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-04-16,2020,4,16
47997,466,Hotel BD,Natal (RN),3,242.88,728.64,2020-04-23,2020,4,23
47998,466,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-04-30,2020,4,30
48004,467,Hotel AU,Recife (PE),1,312.83,312.83,2019-10-10,2019,10,10
48020,467,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-01-30,2020,1,30
48022,467,Hotel BD,Natal (RN),2,242.88,485.76,2020-02-13,2020,2,13
48040,468,Hotel A,Florianopolis (SC),3,313.02,939.06,2019-10-31,2019,10,31
48042,468,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2019-11-14,2019,11,14
48043,468,Hotel A,Florianopolis (SC),3,313.02,939.06,2019-11-21,2019,11,21
48049,469,Hotel K,Salvador (BH),3,263.41,790.23,2019-10-03,2019,10,3
48052,469,Hotel BD,Natal (RN),3,242.88,728.64,2019-10-24,2019,10,24
48055,469,Hotel Z,Aracaju (SE),4,208.04,832.16,2019-11-14,2019,11,14
48056,469,Hotel BP,Brasilia (DF),4,247.62,990.48,2019-11-21,2019,11,21
48057,469,Hotel K,Salvador (BH),4,263.41,1053.64,2019-11-28,2019,11,28
48058,469,Hotel A,Florianopolis (SC),3,313.02,939.06,2019-12-05,2019,12,5
48067,469,Hotel K,Salvador (BH),3,263.41,790.23,2020-02-06,2020,2,6
48068,469,Hotel AU,Recife (PE),2,312.83,625.66,2020-02-13,2020,2,13
48070,469,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-02-27,2020,2,27
48082,469,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-05-21,2020,5,21
48087,469,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-06-25,2020,6,25
48090,469,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-07-16,2020,7,16
48091,469,Hotel BD,Natal (RN),3,242.88,728.64,2020-07-23,2020,7,23
48093,469,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-08-06,2020,8,6
48094,469,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-08-13,2020,8,13
48098,469,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-09-10,2020,9,10
48109,469,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-11-26,2020,11,26
48116,469,Hotel BP,Brasilia (DF),1,247.62,247.62,2021-01-14,2021,1,14
48123,469,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-03-04,2021,3,4
48125,469,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-03-18,2021,3,18
48140,469,Hotel A,Florianopolis (SC),4,313.02,1252.08,2021-07-01,2021,7,1
48143,469,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-07-22,2021,7,22
48154,469,Hotel Z,Aracaju (SE),1,208.04,208.04,2021-10-07,2021,10,7
48155,469,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2021-10-14,2021,10,14
48159,469,Hotel Z,Aracaju (SE),4,208.04,832.16,2021-11-11,2021,11,11
48162,469,Hotel AU,Recife (PE),4,312.83,1251.32,2021-12-02,2021,12,2
48163,469,Hotel Z,Aracaju (SE),1,208.04,208.04,2021-12-09,2021,12,9
48172,470,Hotel A,Florianopolis (SC),3,313.02,939.06,2019-11-07,2019,11,7
48176,470,Hotel K,Salvador (BH),2,263.41,526.82,2019-12-05,2019,12,5
48179,470,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2019-12-26,2019,12,26
48180,470,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-01-02,2020,1,2
48181,470,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-01-09,2020,1,9
48184,470,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-01-30,2020,1,30
48186,470,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-02-13,2020,2,13
48189,470,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-03-05,2020,3,5
48191,470,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-03-19,2020,3,19
48194,470,Hotel K,Salvador (BH),2,263.41,526.82,2020-04-09,2020,4,9
48199,470,Hotel BD,Natal (RN),1,242.88,242.88,2020-05-14,2020,5,14
48200,470,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-05-21,2020,5,21
48201,470,Hotel K,Salvador (BH),3,263.41,790.23,2020-05-28,2020,5,28
48205,470,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-06-25,2020,6,25
48207,470,Hotel K,Salvador (BH),1,263.41,263.41,2020-07-09,2020,7,9
48211,470,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-08-06,2020,8,6
48212,470,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-08-13,2020,8,13
48213,471,Hotel BP,Brasilia (DF),2,247.62,495.24,2019-09-26,2019,9,26
48215,471,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2019-10-10,2019,10,10
48217,471,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2019-10-24,2019,10,24
48221,471,Hotel BP,Brasilia (DF),1,247.62,247.62,2019-11-21,2019,11,21
48224,471,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2019-12-12,2019,12,12
48233,471,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-02-13,2020,2,13
48248,471,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-05-28,2020,5,28
48251,471,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-06-18,2020,6,18
48261,471,Hotel BD,Natal (RN),1,242.88,242.88,2020-08-27,2020,8,27
48263,471,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-09-10,2020,9,10
48266,472,Hotel BP,Brasilia (DF),2,247.62,495.24,2019-09-26,2019,9,26
48267,472,Hotel Z,Aracaju (SE),1,208.04,208.04,2019-10-03,2019,10,3
48269,472,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2019-10-17,2019,10,17
48277,472,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2019-12-12,2019,12,12
48278,472,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2019-12-19,2019,12,19
48279,472,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2019-12-26,2019,12,26
48281,472,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-01-09,2020,1,9
48291,472,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-03-19,2020,3,19
48296,472,Hotel BD,Natal (RN),2,242.88,485.76,2020-04-23,2020,4,23
48301,472,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-05-28,2020,5,28
48307,472,Hotel BD,Natal (RN),3,242.88,728.64,2020-07-09,2020,7,9
48314,472,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-08-27,2020,8,27
48317,472,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-09-17,2020,9,17
48319,472,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-10-01,2020,10,1
48322,472,Hotel AU,Recife (PE),3,312.83,938.49,2020-10-22,2020,10,22
48325,472,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-11-12,2020,11,12
48326,472,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-11-19,2020,11,19
48328,472,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-12-03,2020,12,3
48330,472,Hotel BD,Natal (RN),3,242.88,728.64,2020-12-17,2020,12,17
48331,472,Hotel BD,Natal (RN),3,242.88,728.64,2020-12-24,2020,12,24
48333,472,Hotel BP,Brasilia (DF),1,247.62,247.62,2021-01-07,2021,1,7
48336,472,Hotel AU,Recife (PE),2,312.83,625.66,2021-01-28,2021,1,28
48346,472,Hotel AU,Recife (PE),1,312.83,312.83,2021-04-08,2021,4,8
48347,472,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-04-15,2021,4,15
48350,472,Hotel AU,Recife (PE),1,312.83,312.83,2021-05-06,2021,5,6
48357,473,Hotel Z,Aracaju (SE),1,208.04,208.04,2019-09-26,2019,9,26
48361,474,Hotel BD,Natal (RN),1,242.88,242.88,2019-10-10,2019,10,10
48366,474,Hotel Z,Aracaju (SE),3,208.04,624.12,2019-11-14,2019,11,14
48368,474,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2019-11-28,2019,11,28
48373,474,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-01-02,2020,1,2
48374,474,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-01-09,2020,1,9
48379,474,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-02-13,2020,2,13
48384,474,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-03-19,2020,3,19
48390,474,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-04-30,2020,4,30
48391,474,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-05-07,2020,5,7
48396,474,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-06-11,2020,6,11
48399,474,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-07-02,2020,7,2
48401,474,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-07-16,2020,7,16
48408,474,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-09-03,2020,9,3
48413,474,Hotel AU,Recife (PE),3,312.83,938.49,2020-10-08,2020,10,8
48420,474,Hotel K,Salvador (BH),4,263.41,1053.64,2020-11-26,2020,11,26
48424,474,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-12-24,2020,12,24
48429,474,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-01-28,2021,1,28
48434,474,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2021-03-04,2021,3,4
48439,474,Hotel K,Salvador (BH),3,263.41,790.23,2021-04-08,2021,4,8
48441,474,Hotel AU,Recife (PE),2,312.83,625.66,2021-04-22,2021,4,22
48442,474,Hotel AU,Recife (PE),3,312.83,938.49,2021-04-29,2021,4,29
48444,475,Hotel K,Salvador (BH),1,263.41,263.41,2019-09-26,2019,9,26
48445,475,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2019-10-03,2019,10,3
48447,475,Hotel K,Salvador (BH),4,263.41,1053.64,2019-10-17,2019,10,17
48452,475,Hotel A,Florianopolis (SC),2,313.02,626.04,2019-11-21,2019,11,21
48456,475,Hotel K,Salvador (BH),4,263.41,1053.64,2019-12-19,2019,12,19
48457,475,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2019-12-26,2019,12,26
48458,475,Hotel K,Salvador (BH),2,263.41,526.82,2020-01-02,2020,1,2
48460,475,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-01-16,2020,1,16
48466,475,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-02-27,2020,2,27
48467,475,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-03-05,2020,3,5
48478,475,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-05-21,2020,5,21
48485,475,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-07-09,2020,7,9
48486,475,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-07-16,2020,7,16
48490,475,Hotel BD,Natal (RN),2,242.88,485.76,2020-08-13,2020,8,13
48493,476,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2019-10-03,2019,10,3
48494,476,Hotel Z,Aracaju (SE),1,208.04,208.04,2019-10-10,2019,10,10
48496,476,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2019-10-24,2019,10,24
48498,476,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2019-11-07,2019,11,7
48517,476,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-03-19,2020,3,19
48520,477,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2019-10-03,2019,10,3
48521,477,Hotel BP,Brasilia (DF),2,247.62,495.24,2019-10-10,2019,10,10
48527,477,Hotel K,Salvador (BH),2,263.41,526.82,2019-11-21,2019,11,21
48528,477,Hotel K,Salvador (BH),4,263.41,1053.64,2019-11-28,2019,11,28
48533,477,Hotel AU,Recife (PE),1,312.83,312.83,2020-01-02,2020,1,2
48534,477,Hotel K,Salvador (BH),4,263.41,1053.64,2020-01-09,2020,1,9
48535,477,Hotel K,Salvador (BH),3,263.41,790.23,2020-01-16,2020,1,16
48542,477,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-03-05,2020,3,5
48545,477,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-03-26,2020,3,26
48550,477,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-04-30,2020,4,30
48551,477,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-05-07,2020,5,7
48554,477,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-05-28,2020,5,28
48555,477,Hotel AU,Recife (PE),4,312.83,1251.32,2020-06-04,2020,6,4
48557,477,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-06-18,2020,6,18
48561,477,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-07-16,2020,7,16
48564,477,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-08-06,2020,8,6
48566,477,Hotel BD,Natal (RN),3,242.88,728.64,2020-08-20,2020,8,20
48569,477,Hotel K,Salvador (BH),4,263.41,1053.64,2020-09-10,2020,9,10
48574,477,Hotel AU,Recife (PE),1,312.83,312.83,2020-10-15,2020,10,15
48575,477,Hotel K,Salvador (BH),3,263.41,790.23,2020-10-22,2020,10,22
48576,477,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-10-29,2020,10,29
48577,477,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-11-05,2020,11,5
48579,477,Hotel AU,Recife (PE),4,312.83,1251.32,2020-11-19,2020,11,19
48587,477,Hotel AU,Recife (PE),4,312.83,1251.32,2021-01-14,2021,1,14
48588,477,Hotel AU,Recife (PE),4,312.83,1251.32,2021-01-21,2021,1,21
48589,477,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-01-28,2021,1,28
48590,477,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-02-04,2021,2,4
48600,477,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2021-04-15,2021,4,15
48602,477,Hotel AU,Recife (PE),3,312.83,938.49,2021-04-29,2021,4,29
48603,477,Hotel Z,Aracaju (SE),1,208.04,208.04,2021-05-06,2021,5,6
48604,477,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-05-13,2021,5,13
48605,477,Hotel AU,Recife (PE),1,312.83,312.83,2021-05-20,2021,5,20
48618,477,Hotel BP,Brasilia (DF),3,247.62,742.86,2021-08-19,2021,8,19
48620,477,Hotel K,Salvador (BH),2,263.41,526.82,2021-09-02,2021,9,2
48621,477,Hotel A,Florianopolis (SC),4,313.02,1252.08,2021-09-09,2021,9,9
48632,477,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-11-25,2021,11,25
48638,478,Hotel AU,Recife (PE),1,312.83,312.83,2019-10-24,2019,10,24
48644,478,Hotel K,Salvador (BH),2,263.41,526.82,2019-12-05,2019,12,5
48645,478,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2019-12-12,2019,12,12
48649,478,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-01-09,2020,1,9
48654,478,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-02-13,2020,2,13
48657,478,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-03-05,2020,3,5
48659,478,Hotel K,Salvador (BH),3,263.41,790.23,2020-03-19,2020,3,19
48667,478,Hotel AU,Recife (PE),4,312.83,1251.32,2020-05-14,2020,5,14
48668,478,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-05-21,2020,5,21
48669,478,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-05-28,2020,5,28
48672,478,Hotel AU,Recife (PE),3,312.83,938.49,2020-06-18,2020,6,18
48676,478,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-07-16,2020,7,16
48681,478,Hotel AU,Recife (PE),4,312.83,1251.32,2020-08-20,2020,8,20
48691,478,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-10-29,2020,10,29
48692,478,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-11-05,2020,11,5
48695,478,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-11-26,2020,11,26
48696,478,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-12-03,2020,12,3
48698,478,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-12-17,2020,12,17
48705,478,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-02-04,2021,2,4
48707,478,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-02-18,2021,2,18
48709,478,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-03-04,2021,3,4
48711,478,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-03-18,2021,3,18
48712,478,Hotel K,Salvador (BH),4,263.41,1053.64,2021-03-25,2021,3,25
48713,478,Hotel K,Salvador (BH),4,263.41,1053.64,2021-04-01,2021,4,1
48716,478,Hotel Z,Aracaju (SE),1,208.04,208.04,2021-04-22,2021,4,22
48722,478,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-06-03,2021,6,3
48727,478,Hotel BD,Natal (RN),1,242.88,242.88,2021-07-08,2021,7,8
48728,478,Hotel A,Florianopolis (SC),4,313.02,1252.08,2021-07-15,2021,7,15
48732,478,Hotel AU,Recife (PE),3,312.83,938.49,2021-08-12,2021,8,12
48743,478,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2021-10-28,2021,10,28
48748,478,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-12-02,2021,12,2
48750,478,Hotel Z,Aracaju (SE),1,208.04,208.04,2021-12-16,2021,12,16
48752,478,Hotel BP,Brasilia (DF),4,247.62,990.48,2021-12-30,2021,12,30
48758,478,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2022-02-10,2022,2,10
48759,478,Hotel BD,Natal (RN),3,242.88,728.64,2022-02-17,2022,2,17
48760,478,Hotel Z,Aracaju (SE),2,208.04,416.08,2022-02-24,2022,2,24
48765,478,Hotel BD,Natal (RN),3,242.88,728.64,2022-03-31,2022,3,31
48767,478,Hotel A,Florianopolis (SC),3,313.02,939.06,2022-04-14,2022,4,14
48772,478,Hotel Z,Aracaju (SE),2,208.04,416.08,2022-05-19,2022,5,19
48773,478,Hotel BD,Natal (RN),4,242.88,971.52,2022-05-26,2022,5,26
48775,478,Hotel BP,Brasilia (DF),4,247.62,990.48,2022-06-09,2022,6,9
48776,478,Hotel BD,Natal (RN),3,242.88,728.64,2022-06-16,2022,6,16
48785,478,Hotel K,Salvador (BH),4,263.41,1053.64,2022-08-18,2022,8,18
48786,478,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2022-08-25,2022,8,25
48788,478,Hotel Z,Aracaju (SE),3,208.04,624.12,2022-09-08,2022,9,8
48790,478,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2022-09-22,2022,9,22
48791,478,Hotel Z,Aracaju (SE),2,208.04,416.08,2022-09-29,2022,9,29
48795,478,Hotel Z,Aracaju (SE),3,208.04,624.12,2022-10-27,2022,10,27
48805,478,Hotel AU,Recife (PE),1,312.83,312.83,2023-01-05,2023,1,5
48807,478,Hotel AU,Recife (PE),3,312.83,938.49,2023-01-19,2023,1,19
48810,478,Hotel Z,Aracaju (SE),3,208.04,624.12,2023-02-09,2023,2,9
48811,478,Hotel Z,Aracaju (SE),2,208.04,416.08,2023-02-16,2023,2,16
48812,478,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2023-02-23,2023,2,23
48816,478,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2023-03-23,2023,3,23
48820,479,Hotel K,Salvador (BH),3,263.41,790.23,2019-10-03,2019,10,3
48823,479,Hotel K,Salvador (BH),3,263.41,790.23,2019-10-24,2019,10,24
48825,479,Hotel BP,Brasilia (DF),3,247.62,742.86,2019-11-07,2019,11,7
48826,479,Hotel BD,Natal (RN),3,242.88,728.64,2019-11-14,2019,11,14
48829,479,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2019-12-05,2019,12,5
48833,479,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-01-02,2020,1,2
48835,479,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-01-16,2020,1,16
48838,479,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-02-06,2020,2,6
48839,479,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-02-13,2020,2,13
48844,479,Hotel AU,Recife (PE),3,312.83,938.49,2020-03-19,2020,3,19
48846,479,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-04-02,2020,4,2
48847,479,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-04-09,2020,4,9
48849,479,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-04-23,2020,4,23
48850,479,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-04-30,2020,4,30
48852,479,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-05-14,2020,5,14
48855,479,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-06-04,2020,6,4
48859,479,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-07-02,2020,7,2
48860,479,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-07-09,2020,7,9
48867,479,Hotel K,Salvador (BH),1,263.41,263.41,2020-08-27,2020,8,27
48873,479,Hotel BD,Natal (RN),1,242.88,242.88,2020-10-08,2020,10,8
48876,479,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-10-29,2020,10,29
48879,479,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-11-19,2020,11,19
48880,479,Hotel BD,Natal (RN),3,242.88,728.64,2020-11-26,2020,11,26
48881,479,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-12-03,2020,12,3
48882,479,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-12-10,2020,12,10
48886,479,Hotel BP,Brasilia (DF),1,247.62,247.62,2021-01-07,2021,1,7
48893,479,Hotel BD,Natal (RN),1,242.88,242.88,2021-02-25,2021,2,25
48896,479,Hotel AU,Recife (PE),4,312.83,1251.32,2021-03-18,2021,3,18
48898,479,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-04-01,2021,4,1
48900,479,Hotel A,Florianopolis (SC),1,313.02,313.02,2021-04-15,2021,4,15
48901,479,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2021-04-22,2021,4,22
48903,479,Hotel A,Florianopolis (SC),1,313.02,313.02,2021-05-06,2021,5,6
48904,479,Hotel Z,Aracaju (SE),1,208.04,208.04,2021-05-13,2021,5,13
48908,479,Hotel AU,Recife (PE),2,312.83,625.66,2021-06-10,2021,6,10
